session_id	item_id_seq	item_id
18236	17 23 2 3 201 265 287	288
18237	240 98 6	158
18238	620 81 363	75
18239	299 103 136	247
18240	12 32 6	131
18241	106 287 288 265 4 157	179
18242	156 111 139 247	104
18243	21 97 130 2 1 0	385
18244	71 1 113 168 144 122 46 124	326
18245	80 535 339 188 574 340	96
18246	0 1 21	5
18247	17 3 2 5 118 55 6 30 274 52 29 339 94 8 0 1 124 198 26 113 37 93 11 144 82 122 225 247 275 137 153 161 240 21 624 79	467
18248	198 144 32 270 206 285 589 55	11
18249	64 0 1 320	2
18250	253 111 400	343
18251	130 96 129	264
18252	142 171 123 310 91	151
18253	12 44 2 1	5
18254	103 236 7 114 3 239 282 13 298 23 71 133 59 26 17	104
18255	1 22 130 0	4
18256	86 6 209	4
18257	240 181 9 257 123 136 100 219 310 185 91	383
18258	97 1 2 3 70	68
18259	1 97 21 2 70 3	66
18260	7 122 70 22 37	21
18261	37 71 162	123
18262	30 39 43 123 6 393 110 102 142 27	120
18263	177 79 161 96 174	399
18264	172 225 109 46	94
18265	4 156 2	314
18266	106 2 249	5
18267	96 7 21 123	445
18268	30 239 71 240 37 299 26 45 136 247 535 99 103 137 164 66 168 507 43 257 143 448 233 234 96 159 519 538 178 219	177
18269	88 171 13 184 263	91
18270	283 124 274 82	122
18271	310 91 404 22	84
18272	130 171 38	129
18273	2 1 5	0
18274	11 37 141 114 231	98
18275	283 22 209 312 94 487	153
18276	142 6 226 104	38
18277	9 130 104 4	71
18278	123 96 104 6	356
18279	2 3 46 5 94 172	17
18280	23 4 44 131	12
18281	4 70 88 363 75	323
18282	46 21 5 1 2 60 8 61 22	248
18283	298 286 527	1
18284	89 66 188	71
18285	37 312 197 6 228 48 260 344 473 668 526	126
18286	32 217 58 59 371 297 372 80 436 375	274
18287	77 123 353	484
18288	96 172 1 129	130
18289	157 156 380 173 4 70 267 1 0 130 64	129
18290	12 6 70 44 37	130
18291	143 1 6 151 130	70
18292	6 22 59 145 104	166
18293	88 97 21 17 22 2 52 13 70 3	0
18294	2 1 5 21 6 64	321
18295	130 142 156 4 129 97 343	400
18296	5 0 1	2
18297	71 80 46	5
18298	143 252 188	233
18299	43 308 247	30
18300	1 3 66	100
18301	20 19 22 2 3 60 46	8
18302	12 1 3	2
18303	172 128 2 3 61 5 21	1
18304	171 86 137	184
18305	1 2 0 17	21
18306	46 22 2 3 298 94 60 1	21
18307	80 29 66 137 30 219 228 304	233
18308	19 20 12 97 70 44	106
18309	130 343 400 314	4
18310	114 29 100 99 139	161
18311	2 1 5 12	104
18312	44 2 1 0	131
18313	2 3 298 129 0 293 172	130
18314	133 44 106	22
18315	97 87 70 262 66 171	23
18316	144 59 89	32
18317	142 59 274 71	6
18318	283 87 4 133 21 172 22 6 3	2
18319	71 93 163 72 96 142 274 136 6 151 103 7 79 177 178 338 515 11 18	254
18320	5 313 1 25 2 155 151 21 60	116
18321	7 52 17 26 46	6
18322	22 2 5 46	155
18323	4 129 266	357
18324	19 20 128 142 0	2
18325	109 195 23	21
18326	123 4 130 22 274	142
18327	77 30 82 66 55 99 126	252
18328	104 247 25 6 64	1
18329	77 233 84 30 100 66 29 198 124 487 118 136	104
18330	22 21 274 2 70 96	1
18331	1 22 21 0 2 12 70	88
18332	5 21 0 1 3 22	2
18333	185 103 26 136 1 0 46 30 2 12 5 385 293 32 82 393 8 249	429
18334	114 30 172 46 130 129 96 228 2 284 29 43 55 26	104
18335	130 120 99 498	203
18336	97 22 70 12 131	127
18337	82 144 162 168 228 76 181 124 96 30 176 155 413 241 442 522 302 252 377 161 59 163 681 546 445 512 202 204 510	471
18338	124 21 94	298
18339	131 52 44	56
18340	172 37 94 115	141
18341	6 151 96	7
18342	133 15 5 140	27
18343	55 139 56 162 96 228 144	43
18344	133 77 30	124
18345	240 104 239 2 134	59
18346	1 44 25 128 324	0
18347	52 59 77	262
18348	263 310 404 32	171
18349	123 451 179 147 66 341 215	347
18350	46 30 144 97 96	70
18351	1 133 0 128 12 463 87 22 106	30
18352	22 130 96 2 71 6 97 0 3	120
18353	22 2 12 6 1 46	8
18354	5 21 30 2 39 3	60
18355	2 109 1 155 172 8 6 284 293 385	393
18356	1 12 154 44 264 13	21
18357	90 2 5	21
18358	88 13 9 2	270
18359	114 283 225 22 109 11 6 79	544
18360	2 21 68	69
18361	70 0 156 133	68
18362	96 97 70	68
18363	52 26 233 104 164	124
18364	80 124 443	66
18365	2 3 225 19 22	5
18366	97 122 129 88	30
18367	155 12 22 11 44 106 131	2
18368	43 55 6	144
18369	134 232 136	11
18370	2 3 5	133
18371	71 26 52	239
18372	55 31 42	43
18373	6 142 4	130
18374	72 49 274 164 96 111 37 30 186 155	168
18375	3 23 2 256 87 12 111 44 65	128
18376	71 6 113 143 198 11	252
18377	366 86 263 124 6 30 233 39 7 32 171 12 198 197 38 144 103 162	256
18378	6 142 155 274 99 185	413
18379	21 1 5 123 46 22	171
18380	7 136 130 6 96 179 261 129	40
18381	5 1 0 2 3 6	106
18382	30 7 103	304
18383	22 32 274	104
18384	124 32 104 21	54
18385	129 97 70 130 2 1 98	19
18386	129 3 233	234
18387	379 638 72 96 6 326 124 377 148 27 39 68 21	224
18388	66 43 37 30 137 55 93 39 26 42 69 68 113 119 40 261	460
18389	198 43 38 30 82 96 28 41 499 515 148 289	261
18390	113 7 96 89 100 88 32 236 121 442 97	36
18391	2 1 298 32 46 130	29
18392	6 1 32 227 44	224
18393	32 23 256 114	44
18394	94 121 225 284	96
18395	232 70 81 13 43 1 32 154 21 167 147 14	533
18396	130 120 129	68
18397	26 30 55 29 233	68
18398	37 470 447	30
18399	13 132 95 111	262
18400	124 1 518 81 159 330 341	64
18401	97 274 130 22 2 21 159	196
18402	6 109 2 104 164 32	71
18403	19 60 5	64
18404	12 23 44 30 6 313 25	142
18405	144 30 345	303
18406	97 129 130 88 70	22
18407	133 10 66 129	130
18408	270 93 22	114
18409	114 52 274	66
18410	1 157 4	343
18411	46 88 145 227 15 13 128 131 12 32 44 121 104	233
18412	22 2 5	172
18413	298 129 130 0	5
18414	5 130 22	1
18415	1 0 2	5
18416	23 2 97	256
18417	32 264 145	227
18418	131 324 142 6 128 12 116 154	151
18419	232 27 22	6
18420	2 5 11	21
18421	470 13 37	98
18422	3 46 130 136 12 2 6 1 25 129 366 11 43	400
18423	77 66 30	274
18424	30 113 163	207
18425	19 20 1 21 0 22 123 6 462 240 336 232 439 329 155 167 248	320
18426	1 97 127	48
18427	30 77 21	70
18428	1 116 2	0
18429	2 97 90 1 88	64
18430	172 21 95 284	71
18431	311 308 144 16 98 30 168 160 198 143 120 252 289 292 251 629	117
18432	136 96 413	239
18433	262 574 6	59
18434	54 52 59	55
18435	26 93 111 162	144
18436	90 1 13	87
18437	123 71 144	113
18438	7 5 97 172 21 22 121 181 46	163
18439	1 71 30 6 228	44
18440	274 142 6 151	2
18441	22 19 1	20
18442	129 137 96 30	29
18443	22 71 66 30	103
18444	61 1 66 6	0
18445	185 66 38 198 274	32
18446	21 44 131	12
18447	61 97 7	88
18448	12 182 5 252 251	296
18449	162 43 26 143	6
18450	46 1 0	320
18451	114 236 121 98 9 15 271 324 24	141
18452	172 324 52 236 13 43 136 70 59 106	118
18453	114 93 239 308	27
18454	22 181 86	6
18455	97 90 70 13	366
18456	6 142 23	171
18457	283 7 144 136 113	137
18458	30 6 274 234 104	113
18459	7 115 60 111	2
18460	6 176 124	143
18461	245 27 6	210
18462	400 36 6 35 22 97	17
18463	225 172 21 115	22
18464	43 30 233 26 28	346
18465	7 137 30	29
18466	5 1 65	64
18467	30 96 144 388 6 16 158 198	488
18468	23 256 61 44	313
18469	2 3 115	37
18470	22 2 142	70
18471	52 172 5 137 77 6 120 55 59 24 39 2	22
18472	0 1 2	21
18473	7 22 0	1
18474	2 3 44 5 21	46
18475	1 0 70 19 2 21	3
18476	22 52 2	5
18477	121 225 124 59	386
18478	16 162 137 291	29
18479	134 239 6 43 110	418
18480	89 17 6 38 93	14
18481	30 1 71 340 233 12 116 137 198 123 128	165
18482	6 2 3 0 60 46 1	142
18483	43 129 97 113 32 70 39 13 68	69
18484	70 142 43 154	29
18485	12 106 128 44 437 127	303
18486	283 121 118	249
18487	38 281 470	89
18488	2 12 131 1 116	3
18489	6 29 232 30 28 499 104	79
18490	103 6 312	162
18491	172 5 12 17 44 29 1 14 284 67 167 27	64
18492	46 5 298	22
18493	6 96 274 171 29	30
18494	30 82 172 26 137 142 6 234 113	118
18495	23 88 13 70 37 97 270	123
18496	103 86 265	324
18497	97 2 6 118	66
18498	30 29 368 219 123	247
18499	283 30 93 26 55 37 5 209 86 136 181 11 120 29	118
18500	198 164 163 30 185 104 59 66 139 101 93 219 252 470 507 162 197 6 142	681
18501	6 66 233 96	93
18502	100 159 215	347
18503	88 97 1 19 5 0 21 46 3 2 16 293 284	22
18504	6 197 21	90
18505	89 229 147 489	688
18506	95 136 123 99 76 6 240 247 311 2 5 21 46 172 20 19 1 0 22	155
18507	12 13 236 70 97 32 121 363 271 270 1 132 400	157
18508	86 37 6	12
18509	124 1 137 130	226
18510	232 369 79 96 103 111 522 357 126 577 174 347 215 214 148 599 554 499 553 544 253 586 158 356 149	444
18511	121 86 271 270 324 195 45 132 93 274 229 106	96
18512	15 339 6 30 29 142	66
18513	21 5 2	19
18514	1 6 22 2	97
18515	298 3 1 2	17
18516	46 21 1	22
18517	0 1 13	155
18518	239 4 37 355 86 136 135 477	134
18519	198 115 5	354
18520	23 66 22 80 26	233
18521	271 121 236 13 270	132
18522	1 0 2	6
18523	264 74 132	277
18524	12 43 44	131
18525	43 99 93 30 45	55
18526	123 71 6 17	228
18527	21 19 20 5 172 46 44 12 60 116 98	2
18528	4 2 172 71 104	110
18529	2 3 1 5	21
18530	180 176 198 252	289
18531	2 3 22 17 5 274	46
18532	298 89 2 3 5	1
18533	32 45 91	88
18534	124 283 274	113
18535	12 131 97 70 44	2
18536	5 2 86 3	298
18537	26 52 82 118 104 59 30 136 11 100	137
18538	6 496 210 634 35	27
18539	5 249 321	393
18540	157 400 133	343
18541	2 3 293 5	20
18542	310 263 91	226
18543	130 0 97	129
18544	209 162 281 120 66 70 171 96 32 139	189
18545	1 2 88 97 136 32 113	68
18546	1 97 70 0 2 7	68
18547	97 96 66	68
18548	298 46 59	113
18549	26 299 240 413 160 103 71 185 130 129 17 227 81 162 386 182 86	241
18550	1 0 290 2 320	64
18551	54 14 140 270	253
18552	1 21 66	19
18553	133 90 130	355
18554	30 77 142 136 137	113
18555	252 126 96	285
18556	176 130 59	6
18557	381 418 158	237
18558	30 7 93 229 232 347	118
18559	130 94 248	343
18560	97 7 70 30 29 162 136 12 6 96 2 32 88 23 4 144 122 130 113 5	14
18561	0 32 1	343
18562	43 39 474 197 38 30 345	162
18563	22 96 14	248
18564	43 104 6 151 136 142 27	140
18565	22 21 155	329
18566	88 132 32	60
18567	180 274 164 54 443	185
18568	22 21 299 262	136
18569	70 21 6 66 29	13
18570	115 6 5 284 22 2 155 172	142
18571	22 95 96	45
18572	97 6 70	29
18573	270 13 9 236 195	105
18574	501 22 228 234	38
18575	12 21 20 2 61 5 46 3 225 293 275 63 64 0	201
18576	37 155 124 210 395	292
18577	59 1 25	256
18578	77 30 86 118 198 155 66 144	479
18579	209 228 340 46 104 17 1 274 158 12	577
18580	129 88 133 22 3	2
18581	198 262 164 7 11	228
18582	2 139 55 95 71 22 5	136
18583	39 17 270 240 21	7
18584	4 225 5	46
18585	2 3 46 1 8 5 68	69
18586	1 0 88 9	214
18587	97 88 129 130 136 9	121
18588	133 13 9 160 44	2
18589	13 463 32	2
18590	100 96 30 161	79
18591	130 129 121 236 195 6 13 14 552 18	481
18592	120 118 77 187 144 42 239 26 31 580	346
18593	283 22 262 6 5 111 142	35
18594	0 1 3 2	6
18595	103 133 144	21
18596	104 137 30 59 96 144	118
18597	22 198 6 71 59 281 182 188 89 187	165
18598	104 281 55 96 101 155 487	43
18599	2 3 66 0 12 133	10
18600	2 3 1	0
18601	142 6 71 96 586	178
18602	55 29 24 93	26
18603	43 26 37	464
18604	26 39 213 68 296	96
18605	123 6 55 136 168 100 52 62	400
18606	43 66 6	281
18607	32 161 121 96 44 264 108	74
18608	2 100 66	29
18609	12 131 13 132 14	128
18610	22 46 2 5 61 114 24 43 17 172 293 130 19 95 142 109	118
18611	413 257 6 198 96	165
18612	86 70 27 335	30
18613	261 179 43	174
18614	1 0 2	3
18615	7 225 22 2	46
18616	32 164 264 13 155 180	187
18617	89 30 37	55
18618	22 1 19 21 2 225 3 37 46 167 94 387 191	63
18619	184 34 33	665
18620	133 1 22	64
18621	1 12 44 277	128
18622	184 32 163 470 502 83	101
18623	1 43 120	32
18624	155 2 109 284 60 293	111
18625	5 2 17 109 3 130	46
18626	66 44 131	70
18627	22 6 1 100 476	123
18628	23 90 133 10 44	131
18629	6 66 55 96	71
18630	13 366 22 156 131 25 128	277
18631	6 145 75 323 97	88
18632	37 80 72	99
18633	17 225 2 3 172 115 21	5
18634	5 106 46	225
18635	30 120 26	118
18636	104 22 113	4
18637	404 92 487	6
18638	172 3 2 0 66 52 116 106 249 109 5 1 130 46 20 61 97	4
18639	25 172 12 37	264
18640	262 163 143 72 407 242	542
18641	1 0 3 2 6	66
18642	1 22 187 2 385 3	59
18643	46 59 6 5 60 2 3	249
18644	77 124 82 26 104 59	219
18645	1 172 5 139 284	64
18646	1 64 275	69
18647	19 20 324 87 68	69
18648	1 64 12	320
18649	298 172 5 63	3
18650	172 5 129 130	3
18651	52 100 198	96
18652	30 96 6	22
18653	248 314 157	4
18654	130 70 263 13 113 137 143	1
18655	111 77 2 4 298 130 198	252
18656	305 3 2 120 64 6 27	28
18657	97 296 14 316 32	155
18658	6 27 30	140
18659	8 12 2 3 5 46 155 106 65	0
18660	7 239 80 464 97 70 5 26 22 71	130
18661	209 80 52 82 172 86 30 188 142 274 312 198	296
18662	7 2 3 46 291 232 140 268	5
18663	44 46 2	12
18664	29 113 6 30 144 26	162
18665	274 7 113	1
18666	17 66 6 1 123 144 71 86 111 4	11
18667	12 154 67 65	5
18668	20 2 429 142	27
18669	2 3 5 61	1
18670	2 298 5 0 46	151
18671	123 6 565 125 357 62 33 390 39 400 30 68 28 121	43
18672	90 97 256 70 23 133	130
18673	5 130 22 6 4 2	1
18674	225 2 115 136 4 156 3 17 95	5
18675	5 22 2 1	3
18676	9 132 22 270	287
18677	270 283 13 114 132	123
18678	7 43 96 113	103
18679	2 3 5 172 109 61 60 152	21
18680	61 233 6 66 30 29 43	198
18681	17 2 22 6 132	116
18682	22 153 248	329
18683	1 0 3 385 2	115
18684	12 52 1	128
18685	86 282 93 2 3 32 37 26 12 70 45 124 21 44 22 181 144 95 39 4 270	14
18686	313 324 12	128
18687	1 2 0 19	20
18688	142 2 109 21 123 22	111
18689	118 291 120 30 7 43 173 130	129
18690	314 427 496 489 30 418 180 515 285 522 69 52 59 394 104 289 165 345 316 315 388 571 120 342 86 606 584 32	198
18691	113 544 213	215
18692	97 1 66 247 290 397	4
18693	86 5 284	3
18694	448 456 185 262 228 11 274 30 234 233 6 96 59 120 94 0 37 109 164 55 64 1 27	246
18695	2 1 3	0
18696	64 13 2 14 1 290 23 528 171	205
18697	1 8 63	0
18698	414 88 240 136 247 111 30 104	435
18699	129 37 1 22 26 46 2 262 104 142 293 172 500	30
18700	52 240 103 122 104 198 239	53
18701	22 21 5	2
18702	132 13 70 75	22
18703	12 156 155	5
18704	136 104 122 96	219
18705	2 23 1 172 86 363 46 17	5
18706	120 137 96 118	210
18707	98 231 257 55 278 240 6 187 230	427
18708	96 164 144 82	77
18709	2 70 96	147
18710	22 5 21 7	4
18711	66 6 96	233
18712	7 113 219 122 124	341
18713	99 30 80 59 1 22 21 120 11	155
18714	100 21 103	155
18715	270 86 45 564	245
18716	285 96 148	126
18717	30 46 1 59 118	21
18718	22 21 5 155 46	68
18719	7 12 103 89 21 71 93 22 5 128 131	2
18720	21 46 2	61
18721	77 52 66 99	96
18722	30 155 29 439 546 112 343 65 201 248 153 390	400
18723	283 172 52 299 16 448 163 6 124 137	285
18724	113 219 124	66
18725	19 94 16	198
18726	22 155 1	0
18727	29 61 89	118
18728	324 363 364 271 121 133 10 138	354
18729	3 130 20 106 1 21 5 61 2 172 19 454 60 0 110 249 156 4 97 63	65
18730	82 234 366	49
18731	21 2 0 1	131
18732	46 5 109 7 176 111 2 274 6 59 96 93	142
18733	2 30 124 79	136
18734	19 20 162	144
18735	32 2 1	17
18736	195 271 1 155	115
18737	2 3 22 6	12
18738	131 1 154 19	12
18739	136 99 247 15 364 88 274	59
18740	44 25 131 2	385
18741	6 30 2 21 284 155	22
18742	6 163 103 104 232 79 96 158 554 27	136
18743	264 74 30 369 277 32	528
18744	1 293 2	367
18745	1 46 2 88 274	0
18746	6 167 526	439
18747	2 5 127 22 12 44 128 21	65
18748	231 132 121 32 270	6
18749	2 1 0 3	98
18750	136 96 137	21
18751	133 22 115 106 247	2
18752	142 99 96	6
18753	13 9 43	145
18754	151 535 262 66 6	197
18755	209 96 233 66 77 208 158 17 189 52 340 176 93 163 164	257
18756	2 1 5 3 0	46
18757	1 0 21 2	172
18758	6 151 142 198 239 134 21	429
18759	19 155 2	224
18760	6 30 29 171 113 151 37 185 274 164 122 120	2
18761	70 1 0	44
18762	285 177 178	148
18763	12 6 106 44 288	108
18764	4 1 298 22 60 128 131 2 130 13 17 94 12 324 106 154 44 127 293 277 14 64	191
18765	2 1 0 5 19 20	3
18766	46 21 1 12 0	290
18767	1 228 37 142 13 70	6
18768	182 89 234 43 257 198 252	148
18769	2 12 1	6
18770	124 80 30 77 6	171
18771	22 21 5	2
18772	30 239 124	6
18773	150 237 1	64
18774	32 121 6 46 13 14	179
18775	98 13 88	32
18776	172 7 5 110 66 21 3 2 225 109 113 115 124 94	387
18777	22 1 2 6 21 0 12 136 129 87 70 138 237	343
18778	152 106 249	2
18779	122 518 329 330 6 357	251
18780	27 224 21 66	210
18781	23 88 6 98 278 231	114
18782	240 5 142 151 59 6 30	28
18783	3 2 61 225 95 60	110
18784	2 0 5 46 106	3
18785	93 6 522 60 61 2 144 71 162 122 21 219 285 448 113 126 96	239
18786	132 270 2 130 44 9 4 37	288
18787	131 44 12	209
18788	32 86 11 99	24
18789	21 2 19 22 5 1 60 17	64
18790	44 13 23	21
18791	75 323 194	27
18792	2 5 104	8
18793	274 142 339 162 151 43	26
18794	130 30 39 136 120 118	173
18795	130 4 2 5	12
18796	1 155 44	12
18797	6 136 94	439
18798	17 3 97 5 1 131 298 2 299 46 0 22	111
18799	71 274 7 228 312 162 93 38 219 16 103 11 229 185 32 72 30 70 168 161 104 181 281 45 1 100 522 363 55 26 15 96 113 120 209	29
18800	17 19 20	37
18801	22 3 2	77
18802	87 133 70 236 89 189 39 55 118	291
18803	337 33 332 224	433
18804	16 30 37 308 185 470 104	22
18805	283 96 83 72	225
18806	30 32 89 9 182 240 274 29 103 96 388 59	98
18807	21 22 12 13	96
18808	1 13 12 5 154	44
18809	1 22 3	2
18810	116 154 194 97 46 270 271 111 195 121	236
18811	52 95 6	386
18812	15 6 324 171 133 70	383
18813	5 290 303 65	467
18814	17 298 6 5 22 284 151	142
18815	15 274 52 80 182 6 59 137 89 22 400 603	222
18816	2 1 6 0 8 393	46
18817	82 21 2	5
18818	217 185 27 171 205 6 274 71	211
18819	113 123 356	476
18820	93 89 96	1
18821	195 271 274 448 257 124 45 155 6 111 518 258 66	485
18822	118 30 22 155	1
18823	38 430 40 43	460
18824	82 115 354	72
18825	285 96 165 126	496
18826	173 174 33	400
18827	2 21 12	44
18828	80 142 89	160
18829	354 363 383 181	37
18830	22 6 49 55 59 96 7 190 147 290	329
18831	125 30 82 16	39
18832	234 233 370	352
18833	171 231 278 114 98	141
18834	164 311 104 136 26 24	238
18835	176 233 234	142
18836	2 1 115	22
18837	49 6 96	118
18838	90 70 171 97	133
18839	221 173 453 30 120 117 292 35	365
18840	2 5 1 21 46	224
18841	109 22 225 310	15
18842	6 43 21 142 3	2
18843	22 130 2 5 46 16	4
18844	74 127 571 209 526 30	151
18845	0 21 12	106
18846	94 2 21 115	68
18847	2 293 61 46	5
18848	82 298 113 77 37 128 118	421
18849	13 270 32 271 236 19 46 80 404 366 128 25 324 1 96 39 22 43 26 139 55 29 59 60 44 313 145 40 303 191 63 362 531 257 325 539 33 382 410 167 261 68 219 138 295 600 670 272	549
18850	44 1 130 22 2	4
18851	142 118 70	43
18852	116 313 248 612	613
18853	172 61 298 2 22 37 46	5
18854	1 2 400	343
18855	39 68 41	42
18856	2 3 1	70
18857	128 154 116 6 1 0 19 8 37 27 12	127
18858	2 66 1 3 293	5
18859	22 46 155	2
18860	113 30 136	2
18861	12 71 182	151
18862	2 3 5	262
18863	1 64 0 36	400
18864	248 306 153 201	115
18865	2 4 3 5	298
18866	270 39 43	130
18867	30 71 29 43 291	118
18868	114 46 22 2 110 225 44 127	14
18869	118 1 46 2	22
18870	25 1 155	74
18871	6 1 226 263 233	66
18872	60 22 2	385
18873	154 12 143 195 5	6
18874	30 148 147	587
18875	47 324 1	2
18876	88 90 97 70 23 130	12
18877	5 46 172 130 2 22 152	179
18878	6 165 274 316 255	468
18879	124 171 189 43	6
18880	64 142 568	357
18881	7 130 22 1 21	71
18882	414 130 129 4 136 252	329
18883	2 13 270 3 313 324	15
18884	5 22 61 21 111	2
18885	3 5 2 61 1	6
18886	52 106 313 7 12 13 14 362 415 531 98 162 262 339	188
18887	5 17 1 64 215 347 0 96	201
18888	9 6 32 30	15
18889	0 1 3 2	22
18890	124 104 56 187 164 162 126 144 11 139 134 158 439 191 18 167 554 177 178 148 207 72 96	522
18891	13 104 59	155
18892	2 130 46 1 44 22 21 12 70 66 8 7 329 296 343 400	173
18893	5 144 30 96 26 167 342 164 326	345
18894	5 39 38 219	44
18895	274 59 233	11
18896	2 1 0	19
18897	7 0 21 19 20 1 60 454 94 111 95 22 110 74 227	277
18898	130 15 32 129	171
18899	30 274 71 32 142 11 29 118 53 281 165 96 64 1 177 178 185 356 561 338	148
18900	32 133 88 97	68
18901	120 124 6	164
18902	104 55 30 139 29 155	137
18903	1 2 3	5
18904	6 2 172 3	14
18905	30 22 293 98 21	278
18906	133 70 2 3	22
18907	21 1 94 2 3 118 12 46 0	144
18908	37 463 72 49	219
18909	1 0 2 22	5
18910	21 1 0	2
18911	22 2 61	5
18912	1 2 3 6	60
18913	144 247 142 139 6	534
18914	198 180 252	251
18915	39 96 37 447 84	161
18916	2 21 46 22 60	5
18917	2 5 61 19 20 0 1 46 71 52	96
18918	21 7 2	61
18919	5 2 225 123 164 72	3
18920	3 2 19 4 0 298 20 30	22
18921	27 6 260 37	96
18922	1 19 20	463
18923	12 2 44 130 1 22	65
18924	94 284 6	64
18925	2 1 0	46
18926	26 29 142	140
18927	12 13 44 88 2 3 385 128 21	5
18928	2 6 96	140
18929	21 132 1 13 265 97 88 87 2 3 115 46 22 5 121 236 70 131 311	106
18930	114 30 93 32 363 145 162	388
18931	155 5 6	8
18932	159 290 144	412
18933	12 44 434	74
18934	139 136 55 247 102 104	228
18935	132 198 252	180
18936	172 7 21 13 2 270 26 43 6 103	283
18937	88 32 25 2 5	133
18938	106 130 66 6	12
18939	132 240 74	162
18940	7 30 4 97 28 267 400 62 398 130 136	390
